GENE       CHR      START       STOP  NSNPS  NPARAM       N        ZSTAT            P
146956      17   48415581   48468820    247      31  473764     -0.11999      0.54775
51264       17   48435228   48485562    225      40  470098      -0.3513      0.63732
55379       17   48448594   48509914    280      40  471898      -0.1437      0.55713
80221       17   48468519   48562200    401      66  470530       1.4812     0.069273
55316       17   48521190   48573336    217      50  466674       1.8388     0.032969
1101        17   48531853   48582242    209      49  466342        1.865     0.031089
84073       17   48550745   48618863    307      59  465990       1.9369     0.026379
55040       17   48575043   48631111    266      56  467841       2.0706     0.019199
64847       17   48589450   48643213    262      50  468011       1.9292     0.026855
8913        17   48603429   48714835    480      98  466896       2.3609    0.0091154
8714        17   48677205   48779063    367     114  464342       2.2621     0.011845
91369       17   48760551   48820270    232      66  456241        1.496     0.067329
51747       17   48761926   48840072    307      59  458866       1.3165     0.093997
124857      17   48877011   48929709    288      45  464301        1.951     0.025531
10140       17   48929584   48980339    182      43  466829      0.24355      0.40379
9043        17   49029535   49233226    640      70  463753         3.75   8.8433e-05
654364      17   49195897   49259105    253      41  472340       1.6995     0.044615
4830        17   49195920   49249450    218      45  472366       1.6008     0.054714
4831        17   49207796   49259105    212      39  471184       1.0387      0.14948
54799       17   49244786   49372788    484      47  471825      0.62288      0.26668
51096       17   49302897   49385294    333      44  474917     0.051321      0.47953
56934       17   49697674   50272377   2391     172  467535     -0.54321      0.70651
100506650   17   51027879   51075012    239      28  463750       -1.893      0.97082
84643       17   51865239   51912573    296      42  466682     -0.98596      0.83792
10040       17   52942880   53049328    524      68  469440       0.8899      0.18676
252983      17   53011119   53251646    942      61  467493       1.0348      0.15038
1353        17   53019259   53081064    263      27  465461      0.94996      0.17107
3131        17   53307321   53412426    417      95  466120    -0.058537      0.52334
23531       17   53459974   53534341    292      57  465610     -0.10298      0.54101
55273       17   53786988   53844482    209      56  470453     -0.35638      0.63922
58488       17   53793340   53930522    565      48  470358      0.37314      0.35452
162282      17   54195836   54570007   1391     123  467207      0.22222      0.41207
9241        17   54636060   54682951    151      39  459048      0.47168      0.31858
339210      17   54859274   54946256    338      36  473793     -0.71322      0.76214
8526        17   54876460   54956036    301      40  472662     -0.31337        0.623
7706        17   54955270   55026409    215      78  463070       2.4977    0.0062495
8161        17   55005560   55073411    242      60  463109       1.4684     0.070996
59342       17   55020468   55094129    252      44  461523       1.0747      0.14126
8165        17   55127553   55208710    461      91  469586     -0.13483      0.55363
124540      17   55298931   55772050   2111     259  468405      -1.0453      0.85205
101927581   17   55811846   55857713    241      53  468313      0.29953      0.38227
51649       17   55906287   55962433    210      69  468783      0.82621      0.20434
404093      17   55928604   56067684    520     110  471613       1.3954     0.081447
101929185   17   56030471   56076372    159      48  468538     -0.11469      0.54565
7716        17   56038908   56100615    204      53  468156      0.18858      0.42521
6426        17   56068280   56119707    172      46  465697      0.14016      0.44427
140735      17   56125780   56177618    157      47  471868      0.39251      0.34734
26689       17   56197515   56243447    165      40  467721       1.3725     0.084957
124538      17   56212017   56257940    196      51  469998      0.91609      0.17981
8288        17   56235089   56292535    233      55  465672      0.36818      0.35637
54903       17   56272797   56331966    188      65  461606        1.371     0.085186
4025        17   56280787   56355879    252      55  462745        1.388      0.08257
4353        17   56337217   56393296    212      49  466286       2.8689    0.0020594
9256        17   56368588   56441152    295      52  469494       4.4059   5.2668e-06
6827        17   56412536   56464599    185      59  463185       4.9569   3.5813e-07
54894       17   56421037   56529931    323      58  466675       4.8891   5.0652e-07
124535      17   56487528   56600759    298      42  465157       3.4741   0.00025629
9110        17   56556893   56630271    208      44  466086       3.2018   0.00068284
5414        17   56587611   56653179    191      45  475274       3.2358   0.00060653
284083      17   56608948   56656733    127      34  476112       3.2345   0.00060925
56155       17   56624038   56804416    600      54  468149       3.3552   0.00039652
5889        17   56734934   56821703    276      42  463098       2.9631    0.0015229
22843       17   56798230   57072540    728      56  467412       3.5739   0.00017586
4591        17   57049999   57219266    457      58  470049       3.7849    7.687e-05
348235      17   57177308   57267800    225      60  466857       3.0041     0.001332
55771       17   57197860   57294070    252      43  466727       2.1892     0.014289
55181       17   57252371   57302611    156      32  472320      0.87811      0.18994
284161      17   57262828   57363331    277      33  472065      0.90281      0.18331
388403      17   57374053   57489095    457      78  459107      0.14288      0.44319
79665       17   57607886   57695713    215      43  462141      -1.5981      0.94499
1213        17   57662050   57784317    356      40  461201      -1.7405      0.95912
81671       17   57749553   57929610    499      67  457642      0.10529      0.45807
51651       17   57764667   57819856    161      48  449830     -0.42108      0.66315
51174       17   57926840   58005306    271      42  467452      0.73784      0.23031
6198        17   57935407   58037787    317      47  468612      0.81951      0.20625
51136       17   58019723   58077117    132      41  458196      0.87734      0.19015
63897       17   58108790   58191292    203      30  469017     -0.97109      0.83425
762         17   58192302   58246907    151      52  462766     -0.78522      0.78384
84669       17   58244551   58504586    608      56  457788       1.5611      0.05925
124773      17   58463574   58518787    175      34  456809       1.4536     0.073031
10513       17   58510520   58638580    566      24  451457    -0.061184      0.52439
8493        17   58642544   58753641    262      48  454666     -0.52967      0.70183
54828       17   58720172   59480199   2435     147  460887     -0.76088      0.77664
101927855   17   59430108   59479966    186      65  462267     0.057207      0.47719
6909        17   59442257   59496827    218      58  462667     -0.36256      0.64153
388407      17   59454112   59500641    194      52  463007      -1.2036      0.88562
9496        17   59494134   59572471    283      66  463762     -0.43087      0.66672
342538      17   59657794   59703563    181      40  466376     -0.43776      0.66922
83990       17   59746547   59975920    648      68  467040      0.50636       0.3063
57508       17   59932728   60040377    357      65  463177       1.4408     0.074819
9969        17   60009966   60177643    526      68  458228       1.3406      0.09003
146779      17   60412579   60503840    453      69  462265      0.57181      0.28373
339175      17   60466246   60537454    320      31  454642      0.46185       0.3221
11011       17   60519447   60702842    516      75  451351       1.1948      0.11609
9902        17   60669762   60780962    376      77  458230        1.853     0.031941
162333      17   60768675   60920705    617      90  466847      0.20739      0.41785
26115       17   61008913   61515067   1629      86  458325       3.1196   0.00090549
1534        17   61499665   61558724    222      83  453211       7.2017   2.9741e-13
1636        17   61519422   61585741    296      73  460757       8.6903   1.8072e-18
81033       17   61565695   61636338    263      50  463450       5.5843   1.1732e-08
10238       17   61592796   61681641    267      52  456826       2.3217     0.010125
51204       17   61643231   61695725    140      40  455173      0.35527       0.3612
4215        17   61664404   61783670    301      52  454159       1.7775     0.037743
80774       17   61763249   61813527    151      33  466217       1.6297     0.051583
92335       17   61770192   61854330    288      35  461887       1.5728     0.057884
57003       17   61812610   61886088    298      42  456743       1.1979      0.11547
11325       17   61816549   61906677    364      41  457264       1.2275      0.10982
5705        17   61869770   61919387    189      42  457475       1.4797     0.069471
117246      17   61886793   61940031    212      33  464150       1.2287      0.10958
6603        17   61899441   61955699    261      24  462674       1.3174      0.09385
1443        17   61939372   61986089    285      48  458229       1.4851     0.068761
2689        17   61947572   61995039    287      55  453250       1.7037     0.044222
1442        17   61962268   62009027    262      53  460878       1.9416     0.026092
1444        17   61976965   62023688    253      52  462022       1.6717     0.047294
2688        17   61984560   62031206    240      61  461608       1.4509     0.073405
974         17   61996098   62044710    247      63  467874       0.9046      0.18284
6329        17   62005914   62101876    366     102  462313      0.32169      0.37384
92340       17   62040711   62091645    171      70  458656    -0.064154      0.52558
3384        17   62069955   62132994    181      69  460674     -0.41624      0.66138
2081        17   62106502   62242502    450      87  466155     -0.24274       0.5959
55852       17   62214795   62375653    542      53  471257      0.85389      0.19658
5175        17   62386775   62439856    135      30  475201     -0.47678      0.68324
284021      17   62426567   62474760     30       9  475680      0.71798      0.23638
11232       17   62463902   62528184    190      30  467111     -0.49152      0.68847
90799       17   62467878   62544069    233      41  466818     -0.40964      0.65897
1655        17   62484374   62538042    180      40  464815     -0.61486      0.73068
64750       17   62528400   62693386    485      57  457891    -0.025328       0.5101
374819      17   62840486   62949903    135      75  437856     -0.58051      0.71922
10672       17   62995407   63087920    324      84  457173      -1.1912      0.88321
8787        17   63098456   63233821    688      75  464622      -1.1676      0.87851
8313        17   63514681   63592740    337      90  465765      0.82027      0.20603
201134      17   63621658   64223212   2810      79  473535     -0.20992      0.58314
350         17   64198147   64260556    341      41  468558      0.19921      0.42105
5578        17   64263760   64816862   2949     211  466259      0.58071      0.28072
27091       17   64796235   64891941    471      91  473832     -0.70874      0.76076
27092       17   64925980   65039518    637     125  467975    -0.084222      0.53356
786         17   65005652   65062913    276      78  462085      0.64739      0.25869
9931        17   65056554   65276349    773      52  462608      0.48092      0.31529
101928021   17   65219815   65278185    249      52  463177      0.50974      0.30512
5718        17   65326619   65397721    222      59  461527      0.31327      0.37704
26207       17   65338397   65703379   1512     220  467437      0.52111      0.30115
25926       17   65678949   65750319    298      34  472507      0.57949      0.28113
2186        17   65786644   65990494    700      45  463893        2.761    0.0028813
284018      17   65977217   66024765    145      31  469519       1.9381     0.026307
3838        17   65996848   66052970    188      23  475274       1.8784     0.030165
51321       17   66167127   66263305    625      57  470303        1.051      0.14663
22901       17   66220323   66435516   1000     149  467604      0.17001       0.4325
9120        17   66253167   66322405    293      59  465925     0.048412      0.48069
55062       17   66407422   66488653    324      54  458506      0.73705      0.23054
5573        17   66472921   66557457    353      64  469071       1.9344     0.026534
54757       17   66521257   66632095    408      91  467938       1.5706     0.058133
10351       17   66853428   66986550    530      66  468786     0.047008      0.48125
10350       17   66960773   67093442    495      68  465209     -0.12316      0.54901
23460       17   67064847   67173015    344      34  467007      0.24159      0.40455
10349       17   67134148   67275956    482      54  468494     -0.85773      0.80448
23461       17   67230576   67358323    432      62  468111     -0.41005      0.65912
5608        17   67375838   67548470    672     108  469712      -1.5783      0.94276
3773        17   68036348   68141749    494      47  474830      0.94629        0.172
3759        17   68129757   68186189    208      38  468331      0.92265      0.17809
6662        17   70082161   70132561    218      49  463101     -0.15321      0.56088
201266      17   70632085   71123853   2704     267  468617      0.48498      0.31385
6752        17   71126160   71178094    297      49  469809     -0.50152        0.692
9382        17   71154070   71214646    311      55  468207     -0.82776       0.7961
55028       17   71193372   71255098    325      23  467041     -0.22724      0.58988
84923       17   71193492   71263533    373      32  466978     -0.14073      0.55596
642843      17   71234588   71293019    296      59  470650     -0.50461      0.69308
23580       17   71269763   71343314    290      65  465344    -0.022012      0.50878
54549       17   71320523   71675227   1695     237  465856     -0.26486      0.60444
100134391   17   71698993   71762696    448      76  473974       1.8152     0.034749
6169        17   72164795   72216019    313      73  468168      -1.2793       0.8996
94015       17   72174696   72268159    528      76  469956     -0.55322      0.70994
64446       17   72235386   72321023    453      57  472677     -0.83909      0.79929
124602      17   72287351   72361959    393      78  469168       -1.009      0.84352
350383      17   72328532   72379104    255      56  468549     -0.37552      0.64636
388419      17   72342555   72392958    247      81  465858      0.31863        0.375
55890       17   72392480   72457797    313      57  468918      0.75484      0.22517
11314       17   72427509   72490937    333      62  469682       2.1567     0.015516
124599      17   72506894   72562613    309      41  463661      0.79218      0.21413
10871       17   72527204   72577310    325      46  467778      0.99335      0.16027
146723      17   72546057   72600348    325      49  468399       1.0026      0.15803
100130520   17   72546674   72598673    312      47  467962      0.95646      0.16942
101928343   17   72560979   72613730    308      42  471112      0.55423      0.28971
100131439   17   72566111   72623370    305      39  469725      0.35535      0.36116
342510      17   72596022   72654897    302      41  470990      0.80292      0.21101
326624      17   72632256   72753474    462     106  468532  -0.00095439      0.50038
146722      17   72680447   72744169    221      68  468242      -1.0255      0.84744
9368        17   72709751   72775499    222      66  465936     -0.73395      0.76851
54868       17   72737622   72845922    404      75  463902       2.2303     0.012865
26151       17   72756686   72807534    211      44  464424       1.1594      0.12314
2905        17   72828162   72891966    251      46  467153       1.8295     0.033662
2232        17   72848619   72904156    246      52  468166      0.39076      0.34799
283985      17   72863451   72924737    268      44  464598     -0.37349      0.64561
92736       17   72885370   72940006    232      56  466689     -0.37815      0.64734
347741      17   72896897   72956087    259      63  464460     -0.49458      0.68955
124590      17   72902176   72954351    229      62  462942     -0.20238      0.58019
283987      17   72936837   73003900    274      73  463728      0.27831      0.39039
30850       17   72948727   73011895    245      71  463659      0.67551      0.24968
3396        17   72973760   73027356    214      47  469390        1.566     0.058675
23510       17   73008279   73071981    301      41  470366       1.6964     0.044906
10476       17   73024955   73078074    250      55  469186       1.5614     0.059216
9121        17   73048822   73112257    334      52  469206       1.2731      0.10149
79637       17   73071047   73136360    320      49  465952      0.75167      0.22612
30833       17   73116320   73162890    163      47  467730     -0.65185      0.74275
51155       17   73121343   73185775    235      60  464533       -2.147       0.9841
6613        17   73153825   73214098    258      48  461461     -0.48986      0.68788
79902       17   73166597   73241854    325      55  458583     -0.30503      0.61983
23163       17   73222694   73293444    315      37  461967     -0.90893      0.81831
51081       17   73222749   73272457    218      36  461039     -0.66704      0.74763
57409       17   73252309   73302373    230      39  463882      -1.7513      0.96006
60386       17   73259061   73320530    245      39  459866      -1.9267      0.97299
2885        17   73304157   73436790    476      43  468365      -2.4684      0.99321
9772        17   73417664   73506533    392      51  463502      -1.5105      0.93455
283989      17   73477609   73530821    276      53  460819      -2.0102       0.9778
57513       17   73486341   73546664    336      46  464543      -2.1174      0.98289
3993        17   73486783   73581290    572      61  468423      -1.8013      0.96417
643008      17   73594514   73647486    275      60  469446      0.94009      0.17358
100130933   17   73607274   73654057    220      53  464611      0.31333      0.37701
9400        17   73612925   73698270    332      44  465427      0.27527      0.39156
29115       17   73628399   73714139    286      49  463346      0.18027      0.42847
3691        17   73682516   73763899    310      76  462071       0.7177      0.23647
2584        17   73744018   73796280    213      67  463710      0.40355      0.34327
85451       17   73745920   73831886    389      66  467175      0.37458      0.35399
3021        17   73762515   73810860    205      52  466792     -0.11175      0.54449
201294      17   73813306   73875798    331      49  464821      0.34355      0.36559
23558       17   73831780   73886501    300      38  460896      0.41638      0.33857
91107       17   73860242   73909683    243      49  454733      0.34029      0.36682
201292      17   73875041   73928084    248      60  455756    0.0049208      0.49804
64978       17   73884724   73936181    234      61  458570    -0.091911      0.53662
85302       17   73895925   73972119    344      62  465061      0.58362      0.27974
51          17   73927588   74010515    396      66  469914       1.4523     0.073207
100134934   17   73940298   74006667    322      53  471000       1.5942     0.055448
1018        17   73961235   74012080    231      50  470019       1.7063     0.043977
2125        17   73992926   74058533    282      64  462105     0.098621      0.46072
6730        17   74024856   74103607    306      40  459612     -0.64502      0.74054
8811        17   74035892   74083573    172      38  458099     -0.44016      0.67009
353174      17   74040263   74088885    175      39  456306     -0.36971       0.6442
23265       17   74067086   74134868    290      39  470029      -0.9032      0.81679
2302        17   74122414   74172380    188      49  454121      0.86402      0.19379
114804      17   74128534   74271448    577      68  459080      0.87161      0.19171
283991      17   74226286   74277379    240      45  464301      0.93086      0.17596
84074       17   74260130   74339771    377      43  471550      0.06074      0.47578
5635        17   74296868   74414970    501      83  466438      0.05293      0.47889
8877        17   74337742   74393941    214      47  466561   -0.0081945      0.50327
63893       17   74375613   74484288    469      68  464337      -0.4731      0.68193
15          17   74414433   74476199    261      47  464718     -0.67493      0.75014
79651       17   74456975   74532509    390      80  468159      -1.1001      0.86435
768206      17   74488668   74551458    305      50  468672     -0.55936      0.71204
114757      17   74513430   74568987    272      57  470891     -0.51492       0.6967
10610       17   74551461   74617145    446      76  473584      -1.1834      0.88167
55808       17   74610838   74674894    314      34  475974      0.11196      0.45543
439921      17   74659748   74742056    359      42  466411      0.70449      0.24056
124512      17   74687912   74739962    235      42  465273      0.75891      0.22395
79157       17   74697647   74785336    399      41  456904      0.78932      0.21496
23210       17   74698914   74757881    286      33  457992      0.93028      0.17611
6427        17   74720197   74768493    240      25  451238      0.77277      0.21983
146664      17   74829798   74956472    804     114  472535      0.97667      0.16437
6397        17   75049725   75223183    986     116  469720      0.39016      0.34821
10801       17   75242492   75506678   1454     167  468518    -0.086512      0.53447
100996273   17   75405786   75453731    257      54  463994      0.36885      0.35612
57690       17   75965194   76114916    561      66  464927       1.2833     0.099691
147138      17   76090505   76149049    331     101  464407       1.5144     0.064959
11322       17   76098999   76163488    376     104  466759       1.8956      0.02901
100141515   17   76107434   76172364    400     103  467568       2.4472     0.007199
9144        17   76129632   76179009    311      68  474633       2.4341    0.0074645
125061      17   76148398   76213782    399      74  476404       2.0081     0.022315
7083        17   76160160   76218285    356      65  476434       1.7718     0.038214
332         17   76175277   76231716    342      61  476283       1.1927      0.11649
283999      17   76192391   76247068    334      53  475373      -1.2379      0.89212
9489        17   76339705   76430740    545      65  472355       1.3382     0.090416
9021        17   76342858   76391160    251      59  471024      0.46286      0.32173
8632        17   76409778   76608476   1507     167  466125         1.09      0.13785
9267        17   76660130   76813376    657      53  462983     -0.77973      0.78223
57602       17   76773463   76871980    470      50  459703      -1.2597      0.89612
7077        17   76839059   76956472    677      78  469369      0.37305      0.35455
100653515   17   76876577   76934299    389      51  469833      0.73669      0.23065
3959        17   76957335   77011061    295      72  464517      0.89616      0.18508
124583      17   76977798   77040899    360      66  461996       1.5581     0.059604
114897      17   76984016   77055870    398      65  464380       1.7454     0.040459
64772       17   77032565   77094685    369      57  469504       2.3561    0.0092328
146713      17   77075427   77547230   2845     338  469397       1.7979     0.036093
339221      17   77669882   77726021    335      61  464707      -0.3786      0.64751
84733       17   77716977   77771449    209      77  459842      0.62531      0.26589
57332       17   77758176   77805915    160      56  469096      0.52638      0.29931
8535        17   77796955   77848222    250      61  471255     -0.34665      0.63557
125058      17   77896142   78044657    838     140  469174     -0.27333       0.6077
55036       17   77975431   78084412    708      77  470778      0.57987        0.281
2548        17   78040339   78103680    446      51  472093      0.70645      0.23995
9775        17   78099013   78155982    289      44  474390        1.218      0.11162
79092       17   78108791   78193130    458      81  471994       0.3995      0.34476
284129      17   78159200   78237308    478      76  471891     -0.65974      0.74529
6448        17   78170515   78229199    378      57  470857     -0.72035      0.76435
57674       17   78199643   78382586    986     143  468637      -1.3671      0.91421
284131      17   78353965   78421886    360      59  473111      -0.5355      0.70385
4884        17   78430633   78485404    209      64  466950      0.57564      0.28243
57521       17   78483625   78950173   2566     141  472258      -1.0052      0.84259
79643       17   78930641   78983933    369      57  465763     -0.21653      0.58571
10458       17   78973944   79101232    903     134  468669     -0.67081      0.74883
9625        17   79074285   79174877    703     103  468590     -0.14543      0.55781
22994       17   79153393   79231793    459      73  467447     -0.78066       0.7825
284184      17   79178039   79225098    238      55  464985     -0.28662       0.6128
146705      17   79192072   79247891    281      56  467173      -1.0417      0.85122
124565      17   79208799   79304233    551      76  470845      -1.2546      0.89518
284186      17   79275070   79339474    495      57  467400      0.15264      0.43934
57597       17   79338540   79443358    478     128  469378       3.9948   3.2375e-05
100130370   17   79339699   79394160    222      82  466169       2.8066    0.0025035
25794       17   79446022   79514156    434      68  471557       1.4009     0.080625
71          17   79466997   79514892    331      63  469755       1.4131     0.078806
80233       17   79496911   79554429    302      58  469768      0.72045      0.23562
55666       17   79513913   79639138    754      49  472669     -0.14055      0.55589
83882       17   79574349   79625779    355      31  473723      -0.6377      0.73817
339230      17   79598761   79650937    418      43  474942    -0.027576        0.511
5148        17   79607489   79658607    416      39  475240      0.23196      0.40829
9146        17   79615962   79679151    479      38  472673      0.35364       0.3618
339229      17   79622066   79668618    363      34  472514      0.48942      0.31227
6182        17   79635400   79684556    352      35  471231       0.1502       0.4403
339231      17   79638224   79685954    333      34  470801      0.22056      0.41272
1468        17   79644266   79698046    370      45  471328      0.10037      0.46002
2642        17   79727010   79781889     83      23  465495     -0.57716      0.71809
348262      17   79770293   79826167    242      34  464326       0.2851      0.38778
116729      17   79781368   79827926    205      29  462167      0.36986      0.35574
5034        17   79791034   79853566    255      36  465034      0.29519      0.38392
51529       17   79814599   79868363    201      48  463603      0.30092      0.38174
396         17   79815595   79864282    186      44  463978      0.16521      0.43439
256933      17   79825072   79870781    154      49  464435      0.35306      0.36202
10189       17   79835711   79884464    152      52  460072      0.29769      0.38297
5833        17   79850777   79904340    186      62  462076       0.6718      0.25086
51547       17   79859815   79911058    183      55  463724      0.71736      0.23657
4097        17   79866145   79920587    202      49  466748      0.86906      0.19241
5831        17   79880260   79930203    219      47  468665      0.83945      0.20061
255275      17   79887521   79940109    220      43  470567       1.0958      0.13658
147111      17   79900383   79954057    244      50  469234       1.6587     0.048587
79058       17   79900426   79985282    378      68  466937        1.818      0.03453
201255      17   79946280   79999027    240      70  463986       1.4782     0.069674
5881        17   79954532   80002080    212      60  462397      0.89252      0.18606
201254      17   79966579   80015786    242      63  462416      0.64198      0.26044
2873        17   79974746   80025346    238      59  464511      0.63794      0.26176
51181       17   79983757   80030573    205      53  466582       0.6991      0.24224
5986        17   79995778   80044650    218      69  463859      0.44672      0.32754
64118       17   80005748   80058697    244      76  468325       0.3093      0.37855
2194        17   80026214   80091106    357      52  468225     0.019699      0.49214
284001      17   80049333   80205705    862      44  471798        0.468      0.31989
9123        17   80151282   80207375    277      45  468074      0.81962      0.20622
1453        17   80187523   80266594    391      55  470418       0.8936      0.18577
924         17   80262746   80310480    293      31  470858      0.57885      0.28134
6398        17   80268900   80326921    333      27  472276      0.24892      0.40171
400629      17   80282123   80331652    282      23  475568      0.12294      0.45108
2837        17   80295647   80343528    283      28  476783      0.18141      0.42802
79701       17   80337086   80411513    433      66  468740       0.5571      0.28873
284004      17   80341240   80410516    401      73  468239      0.67596      0.24953
26502       17   80380611   80456143    390      53  467532       1.3432     0.089611
79415       17   80390462   80443707    268      45  467666       1.6706     0.047402
3607        17   80442594   80572483    810     101  468671     -0.94016      0.82643
56270       17   80562438   80641411    461      69  467435     0.041815      0.48332
10966       17   80604943   80691598    556      75  469964       1.0167      0.15466
79672       17   80639582   80695893    379      41  469128       1.1922      0.11659
64122       17   80658452   80719073    379      44  470277       0.9052      0.18268
101929552   17   80661785   80709324    303      38  471714      0.84272      0.19969
6904        17   80674938   80911062   1318      67  468334     -0.89683      0.81509
79755       17   80777310   80832931    303      37  466885     -0.87333      0.80876
146712      17   80890009   81044686   1065      99  468005      -1.3652      0.91391
284207      17   81002567   81062867    465      85  465147     -0.15082      0.55994
9097        18     123483     223739    403      64  464467      0.26796      0.39437
9984        18     204520     303059    422      59  468247     0.019657      0.49216
81035       18     309355     535729   1373     160  472917       0.4913      0.31161
1068        18     545369     591524    260      52  469800     -0.61875      0.73196
27098       18     561998     660298    498     119  466893      0.42068        0.337
7298        18     622590     683499    301      52  466987      -1.0299      0.84848
494514      18     639620     693340    275      34  469272     -0.33799      0.63231
55556       18     660324     747662    492      43  470577      0.18299       0.4274
7525        18     711592     847327    670      65  468857       1.2762      0.10094
116         18     869366     922173    322      42  475547      0.97314      0.16524
64863       18    2527524    2606489    371      44  465632      0.22136       0.4124
10403       18    2536510    2626634    401      46  463163      0.46601       0.3206
23347       18    2620886    2815015   1066      62  471121      -1.3478      0.91114
84034       18    2811786    2924090    596     170  471991     -0.56509      0.71399
9663        18    2906992    3048313    690      95  471717      0.24336      0.40386
8736        18    3056805    3255106   1104     134  473190      0.99848      0.15902
10627       18    3212472    3266234    301      48  471974       1.6973     0.044818
103910      18    3227111    3288282    331      49  471961       1.3642     0.086254
7050        18    3376925    3468409    471     117  472090      -1.3552      0.91233
9229        18    3486030    4490310   5225     429  469159       0.1025      0.45918
642597      18    5133672    5232507    546      89  470065    -0.065391      0.52607
7541        18    5279018    5332052    263      78  467565      -1.0717      0.85808
23136       18    5382380    5665662   1358     160  467102     -0.52551      0.70039
645369      18    5879411    5930373    228      71  471396      0.78057      0.21753
91133       18    5944705    6449910   2205     193  466480     -0.78678       0.7843
79822       18    6694717    6925715   1027     118  468808      0.59197      0.27693
284217      18    6931743    7152813   1129     190  472093       -1.132      0.87118
339291      18    7196137    7242042    194      55  466678      0.80466      0.21051
5797        18    7532314    8416859   3856     258  472278      0.58221      0.28021
201475      18    8574443    8649380    412      61  471159      0.50265      0.30761
23255       18    8670659    8842776    922     156  467431     -0.49631      0.69016
4729        18    9067628    9144343    261      49  472847       1.3942     0.081629
23253       18    9101751    9295983    738      54  469505       1.4909     0.067988
57045       18    9299765    9412424    466      48  476998       1.5232     0.063857
10928       18    9440530    9548106    523      53  471809      0.47121      0.31874
9989        18    9536789    9649605    552      70  472138       1.7791     0.037615
11031       18    9673228    9872553   1126     179  474563       1.5007     0.066718
84203       18    9850723    9899272    254      46  472355      0.78716      0.21559
9218        18    9878955    9970018    397      62  467669     0.044472      0.48226
147495      18   10419625   10498698    364      69  473632       1.5174     0.064584
8774        18   10490873   10562766    332      29  470282       1.3776     0.084171
101927376   18   10566291   10615760    213      21  477038      -1.5205       0.9358
63895       18   10660244   11183761   2759     239  469061     -0.17958      0.57126
646000      18   11574557   11620611    216      53  463428    -0.076512      0.53049
2774        18   11654014   11895684   1200     106  467556      0.64911      0.25814
57132       18   11816389   11864448    237      43  466863     -0.80703      0.79017
65258       18   11873470   11943796    450      93  471194      -1.5089      0.93434
3613        18   11946427   12040885    629      70  473624       0.2401      0.40513
342850      18   12058848   12139763    387      30  469745      0.97853      0.16391
1149        18   12219318   12287594    296      68  465089      0.05796      0.47689
84617       18   12273218   12336568    335      44  462679     -0.12005      0.54778
10939       18   12318943   12412275    453      74  465531       1.4374     0.075302
10650       18   12372895   12442237    392      75  464976      0.69016      0.24505
56907       18   12436511   12696456   1267      72  452523      0.40602      0.34236
56984       18   12623738   12735739    515      41  447161      0.99067      0.16092
79959       18   12651748   12737776    385      42  449284       1.2013      0.11481
5771        18   12775477   12919337    608      89  466340      0.19548      0.42251
81929       18   12912983   12997536    358      59  463382        1.122      0.13093
55125       18   12956352   13135052    794      45  463853       1.3048     0.095986
753         18   13183729   13662753   2290     283  469683      0.63337      0.26324
125228      18   13653346   13761591    460      44  470603     -0.71502       0.7627
8731        18   13691659   13774555    332      38  472566     -0.62225      0.73311
4161        18   13790543   13836861    274      35  473443     -0.26915      0.60609
4158        18   13872043   13950535    445      50  471150       1.0602      0.14454
162655      18   14065989   14167489    366      53  465903      0.14017      0.44426
388468      18   14501737   14578599    276      42  461549     -0.48874      0.68749
374860      18   14713239   14862737    504      41  465813        1.772     0.038194
6093        18   18519701   18726812    376      72  456656      0.13813      0.44507
80000       18   18787203   19115384    680      71  462550       1.3381     0.090438
114799      18   19099242   19215697    259      39  461344        1.129      0.12946
6632        18   19157260   19220208    149      34  454897      0.98407      0.16254
171586      18   19220858   19319766    261      52  460420       1.2834     0.099684
57534       18   19286290   19460918    527      49  462129      0.77123      0.22028
2627        18   19714404   19792491    232      84  464407       1.8459     0.032456
64693       18   19983564   20032878    198      43  466458      0.60446      0.27277
5932        18   20478295   20616451    561      44  470332     -0.80806      0.79047
91768       18   20679528   20850434    695     122  467539     -0.59073      0.72265
85019       18   20865977   21052925    613      62  462896      0.27493      0.39169
8780        18   20997787   21073104    277      42  468556    -0.037893      0.51511
29919       18   21048434   21123311    282      48  468492       1.4618     0.071895
4864        18   21076148   21201581    437      67  466723       1.8222     0.034212
147463      18   21169977   21277849    386      72  465257     -0.10489      0.54177
3909        18   21234562   21545030    971      60  466907      0.18333      0.42727
125488      18   21537737   21725574    760      87  472051     0.003016       0.4988
26256       18   21683920   21751564    267      35  475020       1.3304     0.091701
114876      18   21732009   22012846   1068     164  469820       1.2916     0.098241
55364       18   21971609   22043499    304      37  469820      -1.2957      0.90245
59340       18   22005593   22069921    269      52  469705     -0.24276       0.5959
25925       18   22631888   22967214   1369     180  468876      0.67299      0.25048
6760        18   23586217   23706176    474      46  466646      0.63152      0.26385
143471      18   23678816   23783319    398      37  465398      0.30063      0.38185
6875        18   23771409   23981649    860      63  464625      0.72908      0.23298
284252      18   24024874   24272365   1003     167  471465      0.47246       0.3183
361         18   24422007   24480735    317      54  469074     -0.11431       0.5455
83539       18   24484554   24800302   1335      90  466699     -0.35346      0.63813
1000        18   25520930   25792445    893     109  467357     -0.94022      0.82645
1825        18   28560052   28657781    397      66  471594      -1.3575      0.91268
1824        18   28635938   28717388    254      47  467706     -0.65585      0.74404
